id,name,text,trans
0-chapter_name,,十天衆との邂逅③,与十天众的邂逅③
0-synopsis,,よろず屋を訪れた 姬塔一行。そこでシエテと再会する。一行はシエテに七星剣の覚醒が近いことを言い当てられて驚愕する。シエテは「最強の武器を携えた剣士。その腕前に興味があるなー」と呟いて殺気を放つ。姬塔が思わず身構えると、シエテは笑いながら去っていくのだった。,姬塔一行拜访了万事屋。在那里再次遇到了希耶提。一行人因为希耶提说七星剑的觉醒将近而感到惊讶。希耶提嘟囔着「带着最强的武器的剑士。我对你的身手很感兴趣啊ー」这样的话，放出了杀气。姬塔不由自主地摆出战斗姿势后，希耶提便笑着离开了。
0,,<span class='scene-font-katari'>姬塔達は、</span><br><span class='scene-font-katari'>完全なる「覚醒」を目前にした</span><br><span class='scene-font-spword'>「七星剣」</span><span class='scene-font-katari'>を携えよろず屋を訪れた。</span>,<span class='scene-font-katari'>姬塔等人带着快要完全「觉醒」</span><span class='scene-font-spword'>「七星剑」</span><span class='scene-font-katari'>造访了万事屋。</span>
1,,<span class='scene-font-katari'>よろず屋の店内では、</span><br><span class='scene-font-katari'>先客のシエテがシェロカルテに</span><br><span class='scene-font-katari'>何かを披露している様である。</span>,<span class='scene-font-katari'>在万事屋店内，先到的希耶提正对着榭洛科特展示着什么。</span>
2,シエテ/希耶提,ほらほら見て見て、シェロちゃん！<br>これが剣拓コレクションの<br>新作なんだけどさー,来来来你看你看，榭洛酱！<br>这是我的剑拓收集品的新武器哦ー
3,シエテ/希耶提,あ、この剣の人なんて<br>なかなか強かったんだよー<br>ええと……それから……,啊，这个剑的主人很强的哟ー<br>嗯……然后啊……
4,シェロカルテ/榭洛科特,あ！　姬塔さん達<br>いらっしゃ～い！,啊！　姬塔你们来了啊，欢迎～光临！
5,シエテ/希耶提,……って、お約束の<br>スループレイだねー！,……跟往常一样被无视了啊ー！
6,シエテ/希耶提,……やあ！　<br>姬塔達か！,……哟！　<br>是姬塔你们啊！
7,ルリア/露莉亚,あ！　シエテさん！<br>ここで良く会いますね～,啊！　希耶提！<br>还真是经常在这里遇见呢～
8,シエテ/希耶提,いやほら……俺って友達が<br>シェロちゃんぐらいしか<br>いないからさー,不你看……毕竟我就只有榭洛酱这么一个朋友了ー
9,ルリア/露莉亚,えっ……<br>そうは見えないですけど……？,诶……<br>看不出来居然会是那样……？
10,シエテ/希耶提,はは！　嫌だなぁー<br>冗談だよ冗談！,哈哈！　讨厌啦ー<br>我是开玩笑的开玩笑！
11,ルリア/露莉亚,で……ですよね！<br>あははは……,说……说的也是呢！<br>啊哈哈哈……
12,ビィ/碧,……ん？<br>で、そのシエテの周りに<br>いっぱい浮いてる剣は何だ？,……嗯？<br>话说，希耶特你的周围浮着的好多剑是什么？
13,シエテ/希耶提,ふっふっふっ……<br>良くぞ聞いてくれたね……,哼哼哼……<br>问得好啊……
14,シエテ/希耶提,これは……<br>俺のお友達の剣拓コレクションだよ。,这些是……<br>我的朋友的剑拓收集品哦。
15,,<span class='scene-font-katari'>そう言うと</span><br><span class='scene-font-katari'>シエテは無数の剣を</span><br><span class='scene-font-katari'>宙に整列させて見せる。</span>,<span class='scene-font-katari'>这么说着，希耶提把无数的剑整齐地排列在空中展示。</span>
16,ルリア/露莉亚,わぁ～<br>とっても綺麗ですね～,哇啊～<br>非常漂亮呢～
17,シエテ/希耶提,でしょでしょ？　ほら……剣が<br>大好きで集めてるんだけど、流石に<br>人様の物を奪う訳にもいかないだろ？,是吧是吧？<br>你看……虽然我最喜欢剑所以在收集它们，<br>但是也不能夺取他人的东西吧？
18,シエテ/希耶提,だから、目ぼしい剣を持ってる剣士と<br>手合せして、勝ったら剣拓を取らせて<br>もらうことにしてるんだ！,所以，我会向拿着我想要的剑的剑士请求切磋，<br>如果我赢了就让我复制他们的剑！
19,ビィ/碧,ごくり……<br>これだけの数を集めるなんて……<br>大したもんだぜ……,（咽口水）……<br>居然收集了这么多……<br>真的好厉害啊……
