id,name,detail
npc,夏洛特,3040010000
special,崇高处决,水属性伤害（特大）/<br>（终突后）水属性伤害（特大）/4倍水属性额外伤害
skill-1,蓝月,对敌方单体造成2~3倍水属性伤害/防御DOWN效果（20%，片面，80%命中率）
skill-1+,蓝月,对敌方单体造成2.5~3.5倍水属性伤害/防御DOWN效果（20%，片面，80%命中率）
skill-1++,蓝月,对敌方单体造成3.5~4.5倍水属性伤害/防御DOWN效果（20%，片面，100%命中）
skill-2,红莲,减免我方全体伤害50%
skill-2+,红莲,减免我方全体伤害50%/防御UP（10%）
skill-3,迎晓之仪,对单体OD状态的敌人造成4~5倍水属性伤害/mode条减少效果
skill-3+,迎晓之仪,对单体敌人造成5.5倍水属性伤害/mode条减少效果/自身获得无敌效果（1回合）
support-1,卢米埃圣骑士团团长,OD状态敌人造成的伤害减免20%/每回合攻击UP，连击率UP，受伤后解除
skill-lb,LB技能,减轻OD状态敌人造成的伤害
active,1,
