id,name,detail
npc,扎哈梅丽娜,3040075000
special,守护之阳,火属性伤害(特大)/赋予我方全体暴击率UP效果 <span class=text-blue>◆耀斑场地效果发动中奥义性能UP</span>
skill-1,阳光治愈,赋予我方全体活性效果/屏障效果/奥义槽UP(30%)
skill-1+,阳光治愈,赋予我方全体活性效果/屏障效果/奥义槽UP(30%)
skill-2,耀斑,发动耀斑场地效果
skill-2+,耀斑,发动耀斑场地效果/我方全体3回合中防御20%UP
skill-3,新信仰,<div class=prt-text-small>赋予火属性角色业火的刻印/火属性攻击UP/减免20%风属性伤害</div>
support-1,太阳信仰,自身HP越低，我方全体攻击越高
support-2,避免日光直射,<div class=prt-text-small>根据各自的业火的刻印的数量减轻火属性角色受到的风属性伤害<br><span class=text-blue>◆自己在后排时也有效</span></div>
skill-lb,LB技能,我方全体受到的回复上限UP
intro,日轮的巫女,相信自己被太阳托付了火炎之力的少女，立志要用这份力量照耀人们的生活。她虽然对有时会遮住安稳的太阳的星之力抱有警戒，但绝对没有对它产生隔阂，温柔地注视着拥有巨大力量的苍之少女和朝着天空尽头前进的骑空士。她同时也在祈祷，愿她们永远正确。
